frame_index,frame_token,deadline_missed,frame_time_ms,cluster,sampled_time_ns,avg_freq_khz,min_freq_khz,max_freq_khz,sample_count
337,9431844,0,16.197,big,41200000,2328149.409126,2188000.000000,2401000.000000,6
337,9431844,0,16.197,little,82400000,1283250.226711,1197000.000000,1328000.000000,12
337,9431844,0,16.197,middle,41200000,2153125.581286,1836000.000000,2253000.000000,8
338,9431881,0,16.244,big,41200000,2394838.195413,2252000.000000,2401000.000000,8
338,9431881,0,16.244,little,82400000,1492510.549333,1328000.000000,1803000.000000,24
338,9431881,0,16.244,middle,41200000,2163687.761893,1663000.000000,2253000.000000,8
339,9431918,0,16.092,big,41200000,2386421.982500,2048000.000000,2401000.000000,10
339,9431918,0,16.092,little,82400000,1395416.023665,1328000.000000,1803000.000000,20
339,9431918,0,16.092,middle,41200000,2202043.905655,1836000.000000,2253000.000000,8
340,9431955,0,16.102,big,41200000,2343449.644951,1277000.000000,2401000.000000,8
340,9431955,0,16.102,little,82400000,1477806.580073,1328000.000000,1803000.000000,24
340,9431955,0,16.102,middle,41200000,2240225.729660,1999000.000000,2253000.000000,6
341,9431992,0,16.102,big,41200000,2389654.494320,2048000.000000,2401000.000000,10
341,9431992,0,16.102,little,82400000,1707900.275558,1328000.000000,1803000.000000,40
341,9431992,0,16.102,middle,41200000,2237765.249126,1836000.000000,2253000.000000,10
342,9432029,0,16.114,big,41200000,2507000.000000,2507000.000000,2507000.000000,6
342,9432029,0,16.114,little,82400000,1329164.827512,1328000.000000,1401000.000000,16
342,9432029,0,16.114,middle,41200000,1259758.165947,1024000.000000,1663000.000000,8
343,9432066,0,16.228,big,41244052,2392317.989367,1277000.000000,2507000.000000,10
343,9432066,0,16.228,little,82488104,1396161.286166,1197000.000000,1803000.000000,40
343,9432066,0,16.228,middle,41244052,1853983.063085,1197000.000000,2253000.000000,12
344,9432103,0,16.165,big,41274238,2252000.000000,2252000.000000,2252000.000000,6
344,9432103,0,16.165,little,82548476,1240235.260249,1197000.000000,1401000.000000,24
344,9432103,0,16.165,middle,41274238,1259175.347489,910000.000000,1663000.000000,10
345,9432140,0,16.161,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
345,9432140,0,16.161,little,82400000,1293275.904721,1197000.000000,1328000.000000,16
345,9432140,0,16.161,middle,41200000,2067486.761699,1491000.000000,2253000.000000,10
346,9432177,0,16.152,big,41202452,2120975.001536,1745000.000000,2252000.000000,8
346,9432177,0,16.152,little,82404904,1413779.998470,1197000.000000,1803000.000000,32
346,9432177,0,16.152,middle,41202452,2233563.016201,1197000.000000,2253000.000000,6
347,9432214,0,16.085,big,41200000,2503347.327476,2401000.000000,2507000.000000,10
347,9432214,0,16.085,little,82400000,1343985.821723,1328000.000000,1401000.000000,20
347,9432214,0,16.085,middle,41200000,2253000.000000,2253000.000000,2253000.000000,6
348,9432251,0,16.176,big,41200000,2479276.384369,2401000.000000,2507000.000000,8
348,9432251,0,16.176,little,82400000,1338727.944454,1328000.000000,1401000.000000,16
348,9432251,0,16.176,middle,41200000,2249546.631699,2130000.000000,2253000.000000,10
349,9432288,0,16.018,big,41200000,2401000.000000,2401000.000000,2401000.000000,8
349,9432288,0,16.018,little,82400000,1539690.303289,1328000.000000,1803000.000000,52
349,9432288,0,16.018,middle,41200000,2247368.055534,1999000.000000,2253000.000000,10
350,9432325,0,16.295,big,41210478,2380231.227650,1582000.000000,2401000.000000,8
350,9432325,0,16.295,little,82420956,1561302.796087,1328000.000000,1803000.000000,36
350,9432325,0,16.295,middle,41210478,2152753.649594,1999000.000000,2253000.000000,10
351,9432362,0,16.119,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
351,9432362,0,16.119,little,82400000,1615720.177427,1401000.000000,1803000.000000,24
351,9432362,0,16.119,middle,41200000,1493927.870218,1024000.000000,2253000.000000,12
352,9432387,0,16.197,big,41238890,2358110.262910,851000.000000,2401000.000000,8
352,9432387,0,16.197,little,82477780,1427052.252097,1328000.000000,1598000.000000,32
352,9432387,0,16.197,middle,41238890,1930922.813247,1491000.000000,1999000.000000,8
353,9432400,0,16.236,big,41233848,2355575.541652,2252000.000000,2401000.000000,10
353,9432400,0,16.236,little,82467696,1671592.787338,1401000.000000,1803000.000000,40
353,9432400,0,16.236,middle,41233848,1900094.148283,910000.000000,2130000.000000,18
354,9432425,0,15.938,big,41201280,2401000.000000,2401000.000000,2401000.000000,6
354,9432425,0,15.938,little,82402560,1671204.725011,1598000.000000,1803000.000000,28
354,9432425,0,15.938,middle,41201280,1981150.899292,1663000.000000,2253000.000000,10
355,9432462,0,16.127,big,41215884,2301576.502181,2252000.000000,2401000.000000,4
355,9432462,0,16.127,little,82431768,1537935.629162,1328000.000000,1704000.000000,28
355,9432462,0,16.127,middle,41215884,2098671.765381,1663000.000000,2253000.000000,6
356,9432499,0,16.188,big,41254222,2252000.000000,2252000.000000,2252000.000000,6
356,9432499,0,16.188,little,82508444,1348602.015134,1197000.000000,1598000.000000,32
356,9432499,0,16.188,middle,41254222,1487794.410836,1328000.000000,1999000.000000,12
357,9432524,0,16.315,big,41249516,2233221.811960,2188000.000000,2252000.000000,8
357,9432524,0,16.315,little,82499032,1415818.066387,1197000.000000,1704000.000000,28
357,9432524,0,16.315,middle,41249516,1998881.493906,1491000.000000,2130000.000000,16
358,9432562,0,16.221,big,41261008,2237074.564150,2188000.000000,2252000.000000,4
358,9432562,0,16.221,little,82522016,1197000.000000,1197000.000000,1197000.000000,4
358,9432562,0,16.221,middle,41261008,1699114.652216,1491000.000000,1836000.000000,6
359,9432600,0,16.167,big,41341648,2401000.000000,2401000.000000,2401000.000000,6
359,9432600,0,16.167,little,82683296,1403712.653920,1328000.000000,1803000.000000,24
359,9432600,0,16.167,middle,41341648,2238622.422067,1999000.000000,2253000.000000,8
360,9432619,0,16.203,big,41213374,2401000.000000,2401000.000000,2401000.000000,6
360,9432619,0,16.203,little,82426748,1328000.000000,1328000.000000,1328000.000000,12
360,9432619,0,16.203,middle,41213374,2107759.670708,1999000.000000,2253000.000000,10
361,9432656,0,16.188,big,41200000,2244938.693495,2048000.000000,2252000.000000,10
361,9432656,0,16.188,little,82400000,1298825.547476,1197000.000000,1803000.000000,20
361,9432656,0,16.188,middle,41200000,1509596.431019,799000.000000,2253000.000000,10
362,9432693,0,16.25,big,41200000,2312810.125922,2252000.000000,2401000.000000,8
362,9432693,0,16.25,little,82400000,1359574.212682,1328000.000000,1803000.000000,20
362,9432693,0,16.25,middle,41200000,2253000.000000,2253000.000000,2253000.000000,6
363,9432730,0,16.204,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
363,9432730,0,16.204,little,82400000,1329045.501517,1328000.000000,1803000.000000,16
363,9432730,0,16.204,middle,41200000,2023744.190097,1491000.000000,2253000.000000,10
364,9432767,0,16.176,big,41213314,2187412.622945,1826000.000000,2401000.000000,12
364,9432767,0,16.176,little,82426628,1340095.172036,1197000.000000,1803000.000000,36
364,9432767,0,16.176,middle,41213314,1345932.482935,553000.000000,2253000.000000,12
365,9432804,0,16.099,big,41200000,2150024.846408,1106000.000000,2188000.000000,10
365,9432804,0,16.099,little,82400000,1332853.859260,1197000.000000,1803000.000000,24
365,9432804,0,16.099,middle,41200000,1914355.884976,1024000.000000,2253000.000000,10
366,9432841,0,16.234,big,41218020,2188000.000000,2188000.000000,2188000.000000,6
366,9432841,0,16.234,little,82436040,1512205.810311,1197000.000000,1803000.000000,24
366,9432841,0,16.234,middle,41218020,1733142.110417,1663000.000000,1836000.000000,8
367,9432878,0,16.177,big,41200000,2245401.134005,1426000.000000,2401000.000000,10
367,9432878,0,16.177,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
367,9432878,0,16.177,middle,41200000,2253000.000000,2253000.000000,2253000.000000,6
368,9432915,0,16.103,big,41200000,2328034.004320,2188000.000000,2401000.000000,10
368,9432915,0,16.103,little,82400000,1344567.209138,1328000.000000,1401000.000000,20
368,9432915,0,16.103,middle,41200000,2182842.703155,1999000.000000,2253000.000000,8
369,9432952,0,16.235,big,41200000,2212299.034830,2188000.000000,2401000.000000,8
369,9432952,0,16.235,little,82400000,1293679.991299,1197000.000000,1803000.000000,24
369,9432952,0,16.235,middle,41200000,1337782.875485,799000.000000,2253000.000000,10
370,9432989,0,16.292,big,41220558,2188000.000000,2188000.000000,2188000.000000,6
370,9432989,0,16.292,little,82441116,1208205.981430,1197000.000000,1328000.000000,16
370,9432989,0,16.292,middle,41220558,1412556.212582,1328000.000000,1491000.000000,8
371,9433026,0,16.266,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
371,9433026,0,16.266,little,82400000,1270530.362002,1197000.000000,1328000.000000,16
371,9433026,0,16.266,middle,41200000,1700979.706505,799000.000000,2253000.000000,10
372,9433063,0,16.108,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
372,9433063,0,16.108,little,82400000,1359525.040898,1197000.000000,1598000.000000,28
372,9433063,0,16.108,middle,41200000,2144152.898883,1836000.000000,2253000.000000,8
373,9433100,0,16.106,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
373,9433100,0,16.106,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
373,9433100,0,16.106,middle,41200000,1565702.181650,1197000.000000,1663000.000000,10
374,9433125,0,16.145,big,41200000,2197847.056359,1106000.000000,2252000.000000,12
374,9433125,0,16.145,little,82400000,1315384.905862,1197000.000000,1803000.000000,32
374,9433125,0,16.145,middle,41200000,1093291.368155,696000.000000,2253000.000000,10
375,9433162,0,16.169,big,41207172,2252000.000000,2252000.000000,2252000.000000,6
375,9433162,0,16.169,little,82414344,1306430.819543,1197000.000000,1803000.000000,32
375,9433162,0,16.169,middle,41207172,1803053.633722,1197000.000000,2253000.000000,12
376,9433199,0,16.075,big,41200802,2231995.327470,2048000.000000,2252000.000000,8
376,9433199,0,16.075,little,82401604,1197000.000000,1197000.000000,1197000.000000,12
376,9433199,0,16.075,middle,41200802,1329829.604288,1197000.000000,1491000.000000,8
377,9433224,0,16.109,big,41214908,2182646.288183,2048000.000000,2188000.000000,12
377,9433224,0,16.109,little,82429816,1197000.000000,1197000.000000,1197000.000000,16
377,9433224,0,16.109,middle,41214908,1074339.687717,799000.000000,1328000.000000,12
378,9433249,0,16.128,big,41223202,2155415.000902,2048000.000000,2188000.000000,8
378,9433249,0,16.128,little,82446404,1197000.000000,1197000.000000,1197000.000000,12
378,9433249,0,16.128,middle,41223202,1450309.165964,1328000.000000,1663000.000000,8
379,9433286,0,16.186,big,41201714,2170490.085340,2048000.000000,2401000.000000,8
379,9433286,0,16.186,little,82403428,1242639.207194,1197000.000000,1328000.000000,16
379,9433286,0,16.186,middle,41201714,1503263.645876,1197000.000000,1663000.000000,10
380,9433323,0,16.091,big,41222438,2346079.455393,2188000.000000,2401000.000000,10
380,9433323,0,16.091,little,82444876,1281874.564479,1197000.000000,1328000.000000,16
380,9433323,0,16.091,middle,41222438,1453279.986521,1197000.000000,1491000.000000,10
381,9433348,0,16.13,big,41200000,2188320.610485,2188000.000000,2252000.000000,8
381,9433348,0,16.13,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
381,9433348,0,16.13,middle,41200000,911413.656238,696000.000000,1197000.000000,12
382,9433361,0,16.254,big,41274996,2188000.000000,2188000.000000,2188000.000000,6
382,9433361,0,16.254,little,82549992,1197000.000000,1197000.000000,1197000.000000,12
382,9433361,0,16.254,middle,41274996,683979.194183,553000.000000,1024000.000000,14
383,9433386,0,16.195,big,41210004,2212397.900277,2188000.000000,2252000.000000,10
383,9433386,0,16.195,little,82420008,1294147.588775,1197000.000000,1401000.000000,36
383,9433386,0,16.195,middle,41210004,809899.505542,696000.000000,1024000.000000,14
384,9433423,0,16.123,big,41202528,2188000.000000,2188000.000000,2188000.000000,6
384,9433423,0,16.123,little,82405056,1197000.000000,1197000.000000,1197000.000000,12
384,9433423,0,16.123,middle,41202528,795503.002073,696000.000000,799000.000000,8
385,9433460,0,16.099,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
385,9433460,0,16.099,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
385,9433460,0,16.099,middle,41200000,834195.941966,799000.000000,910000.000000,8
386,9433473,0,16.131,big,41200000,2188000.000000,2188000.000000,2188000.000000,8
386,9433473,0,16.131,little,82400000,1396587.319333,1197000.000000,1598000.000000,28
386,9433473,0,16.131,middle,41200000,761899.272282,553000.000000,799000.000000,14
387,9433486,0,16.182,big,41200000,2376930.601917,2188000.000000,2401000.000000,8
387,9433486,0,16.182,little,82400000,1381307.705291,1197000.000000,1598000.000000,28
387,9433486,0,16.182,middle,41200000,824196.635922,553000.000000,1197000.000000,16
388,9433523,0,16.205,big,41259750,2218639.284436,2188000.000000,2252000.000000,8
388,9433523,0,16.205,little,82519500,1383085.908094,1197000.000000,1598000.000000,28
388,9433523,0,16.205,middle,41259750,1189920.899109,799000.000000,1328000.000000,10
389,9433560,0,16.227,big,41256718,2188000.000000,2188000.000000,2188000.000000,8
389,9433560,0,16.227,little,82513436,1403797.916330,1197000.000000,1704000.000000,32
389,9433560,0,16.227,middle,41256718,1161222.791668,799000.000000,1328000.000000,12
390,9433597,0,16.196,big,41216868,2243667.805763,2188000.000000,2401000.000000,10
390,9433597,0,16.196,little,82433736,1210987.033695,1197000.000000,1328000.000000,16
390,9433597,0,16.196,middle,41216868,1935678.353144,1024000.000000,1999000.000000,10
391,9433634,0,16.268,big,41249272,2249658.649248,2188000.000000,2401000.000000,10
391,9433634,0,16.268,little,82498544,1264783.009843,1197000.000000,1328000.000000,20
391,9433634,0,16.268,middle,41249272,1819369.493721,1197000.000000,2253000.000000,12
392,9433672,0,16.22,big,41241644,2365683.089161,1426000.000000,2401000.000000,14
392,9433672,0,16.22,little,82483288,1402847.711066,1328000.000000,1803000.000000,36
392,9433672,0,16.22,middle,41241644,2124211.710086,1491000.000000,2253000.000000,18
393,9433709,0,16.329,big,41214138,2258553.225546,2188000.000000,2401000.000000,8
393,9433709,0,16.329,little,82428276,1345480.492374,1328000.000000,1803000.000000,16
393,9433709,0,16.329,middle,41214138,2132127.473296,799000.000000,2253000.000000,8
394,9433747,0,16.194,big,41200000,2368592.467233,1426000.000000,2401000.000000,10
394,9433747,0,16.194,little,82400000,1357588.891383,1328000.000000,1803000.000000,20
394,9433747,0,16.194,middle,41200000,2143628.592573,1999000.000000,2253000.000000,10
395,9433784,0,16.227,big,41200000,2401000.000000,2401000.000000,2401000.000000,8
395,9433784,0,16.227,little,82400000,1336678.494660,1328000.000000,1598000.000000,20
395,9433784,0,16.227,middle,41200000,1513659.965728,1328000.000000,1663000.000000,12
396,9433822,0,16.134,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
396,9433822,0,16.134,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
396,9433822,0,16.134,middle,41200000,1210285.234490,910000.000000,1328000.000000,12
397,9433841,0,16.2,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
397,9433841,0,16.2,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
397,9433841,0,16.2,middle,41200000,1265442.645194,910000.000000,2253000.000000,10
398,9433878,0,16.163,big,41200000,2380117.497864,1745000.000000,2401000.000000,10
398,9433878,0,16.163,little,82400000,1455651.240595,1328000.000000,1803000.000000,32
398,9433878,0,16.163,middle,41200000,2205970.770461,1663000.000000,2253000.000000,14
399,9433915,0,16.261,big,41200000,2391975.332233,2048000.000000,2401000.000000,10
399,9433915,0,16.261,little,82400000,1408855.174454,1328000.000000,1803000.000000,28
399,9433915,0,16.261,middle,41200000,901790.066019,696000.000000,1024000.000000,8
400,9433952,0,16.187,big,41200000,2370640.159806,1277000.000000,2401000.000000,10
400,9433952,0,16.187,little,82400000,1368852.017597,1328000.000000,1803000.000000,20
400,9433952,0,16.187,middle,41200000,1972791.179806,1197000.000000,2253000.000000,10
401,9433989,0,16.115,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
401,9433989,0,16.115,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
401,9433989,0,16.115,middle,41200000,1890307.657015,1197000.000000,2253000.000000,12
402,9434026,0,16.167,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
